2025-05-08 12:24:58,564 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,568 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <checking_api_versions_recv> [IPv6 ('::1', 9092, 0, 0)]>: Broker version identified as 2.6
2025-05-08 12:24:58,568 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,569 - kafka.consumer.subscription_state - INFO - Updating subscribed topics to: ('sensor-data',)
2025-05-08 12:24:58,569 - sensor-consumer - INFO - Successfully connected to Kafka consumer
2025-05-08 12:24:58,570 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,574 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <checking_api_versions_recv> [IPv6 ('::1', 9092, 0, 0)]>: Broker version identified as 2.6
2025-05-08 12:24:58,574 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,575 - sensor-consumer - INFO - Successfully connected to Kafka DLQ producer
2025-05-08 12:24:58,575 - sensor-consumer - INFO - Starting to listen for records from 'sensor-data' topic...
2025-05-08 12:24:58,578 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=1001 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,678 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=1001 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,678 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-05-08 12:24:58,783 - kafka.cluster - INFO - Coordinator for group/sensor-processing-group is BrokerMetadata(nodeId='coordinator-1001', host='localhost', port=9092, rack=None)
2025-05-08 12:24:58,784 - kafka.coordinator - INFO - Discovered coordinator coordinator-1001 for group sensor-processing-group
2025-05-08 12:24:58,784 - kafka.coordinator - INFO - Starting new heartbeat thread
2025-05-08 12:24:58,784 - kafka.coordinator.consumer - INFO - Revoking previously assigned partitions set() for group sensor-processing-group
2025-05-08 12:24:58,784 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=coordinator-1001 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,888 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=coordinator-1001 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,992 - kafka.coordinator - INFO - (Re-)joining group sensor-processing-group
2025-05-08 12:24:58,994 - kafka.coordinator - INFO - (Re-)joining group sensor-processing-group
2025-05-08 12:24:58,998 - kafka.coordinator - INFO - Elected group leader -- performing partition assignments using range
2025-05-08 12:24:59,002 - kafka.coordinator - INFO - Successfully joined group sensor-processing-group with generation 1
2025-05-08 12:24:59,002 - kafka.consumer.subscription_state - INFO - Updated partition assignment: [TopicPartition(topic='sensor-data', partition=0)]
2025-05-08 12:24:59,002 - kafka.coordinator.consumer - INFO - Setting newly assigned partitions {TopicPartition(topic='sensor-data', partition=0)} for group sensor-processing-group
2025-05-08 12:24:59,005 - kafka.consumer.fetcher - INFO - Resetting offset for partition TopicPartition(topic='sensor-data', partition=0) to offset 0.
2025-05-08 12:24:59,011 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=1001 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:59,011 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=1001 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:59,011 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-05-08 12:31:46,195 - sensor-consumer - INFO - Processing record from sensor 2: temperature=34.63, humidity=53.5, status=warning
2025-05-08 12:31:46,498 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 23.94, 'humidity': 53.63, 'timestamp': 1746682306.495714, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:46.497891'}
2025-05-08 12:31:47,090 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 32.32, 'humidity': 58.54, 'timestamp': 1746682307.0880709, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:47.090875'}
2025-05-08 12:31:47,498 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 21.99, 'humidity': 69.33, 'timestamp': 1746682307.49591, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:47.498242'}
2025-05-08 12:31:47,860 - sensor-consumer - INFO - Processing record from sensor 2: temperature=32.67, humidity=65.95, status=critical
2025-05-08 12:31:48,189 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 24.76, 'humidity': 49.2, 'timestamp': 1746682308.100459, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:48.189021'}
2025-05-08 12:31:48,499 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 31.74, 'humidity': 59.09, 'timestamp': 1746682308.4961228, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:48.499655'}
2025-05-08 12:31:48,531 - sensor-consumer - INFO - Processing record from sensor 3: temperature=24.0, humidity=42.52, status=warning
2025-05-08 12:31:49,113 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 27.42, 'humidity': 39.2, 'timestamp': 1746682309.101125, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:49.112697'}
2025-05-08 12:31:49,233 - sensor-consumer - INFO - Processing record from sensor 8: temperature=19.81, humidity=83.75, status=normal
2025-05-08 12:31:49,503 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 26.66, 'humidity': 65.37, 'timestamp': 1746682309.499375, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:49.503069'}
2025-05-08 12:31:50,110 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 32.22, 'humidity': 66.65, 'timestamp': 1746682310.108418, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:50.110797'}
2025-05-08 12:31:50,504 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 23.98, 'humidity': 34.32, 'timestamp': 1746682310.49983, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:50.504068'}
2025-05-08 12:31:51,117 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 25.64, 'humidity': 50.75, 'timestamp': 1746682311.109162, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:51.117796'}
2025-05-08 12:31:51,148 - sensor-consumer - INFO - Processing record from sensor 3: temperature=19.87, humidity=81.33, status=critical
2025-05-08 12:31:51,506 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 25.28, 'humidity': 51.13, 'timestamp': 1746682311.503857, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:51.506470'}
2025-05-08 12:31:51,747 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'timestamp': '2025-05-08T12:31:51.744278', 'temperature': 30.08, 'humidity': -10, 'status': 'critical', '_error_type': 'out_of_range:humidity', '_validation_errors': ['Invalid humidity'], '_error_timestamp': '2025-05-08T12:31:51.746889'}
2025-05-08 12:31:52,115 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 29.32, 'humidity': 65.06, 'timestamp': 1746682312.1119318, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:52.115532'}
2025-05-08 12:31:52,507 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 31.97, 'humidity': 61.75, 'timestamp': 1746682312.5043368, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:52.506973'}
2025-05-08 12:31:53,117 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 24.15, 'humidity': 47.99, 'timestamp': 1746682313.114683, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:53.117577'}
2025-05-08 12:31:53,511 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 33.3, 'humidity': 67.25, 'timestamp': 1746682313.509192, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:53.511833'}
2025-05-08 12:31:53,630 - sensor-consumer - INFO - Processing record from sensor 8: temperature=24.58, humidity=76.82, status=critical
2025-05-08 12:31:54,120 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 21.79, 'humidity': 34.82, 'timestamp': 1746682314.117258, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:54.119906'}
2025-05-08 12:31:54,512 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 23.63, 'humidity': 59.84, 'timestamp': 1746682314.509582, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:54.512065'}
2025-05-08 12:31:55,122 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 29.7, 'humidity': 59.96, 'timestamp': 1746682315.119945, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:55.122337'}
2025-05-08 12:31:55,512 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 34.1, 'humidity': 34.44, 'timestamp': 1746682315.510039, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:55.512217'}
2025-05-08 12:31:55,599 - sensor-consumer - INFO - Processing record from sensor 5: temperature=21.05, humidity=88.21, status=critical
2025-05-08 12:31:55,599 - sensor-consumer - INFO - Processed 280 valid records, 985 error records
2025-05-08 12:31:56,125 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 24.43, 'humidity': 67.95, 'timestamp': 1746682316.12259, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:56.125273'}
2025-05-08 12:31:56,513 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 23.49, 'humidity': 56.31, 'timestamp': 1746682316.5104582, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:56.513178'}
2025-05-08 12:31:57,080 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'timestamp': '2025-05-08T12:31:57.077328', 'temperature': None, 'humidity': 55.15, 'status': 'warning', '_error_type': 'null_value:temperature', '_validation_errors': ['Invalid temperature'], '_error_timestamp': '2025-05-08T12:31:57.079976'}
2025-05-08 12:31:57,125 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 25.25, 'humidity': 64.07, 'timestamp': 1746682317.1228092, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:57.125215'}
2025-05-08 12:31:57,516 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 22.58, 'humidity': 44.58, 'timestamp': 1746682317.510875, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:57.516628'}
2025-05-08 12:31:58,134 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 26.22, 'humidity': 52.48, 'timestamp': 1746682318.128005, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:58.134478'}
2025-05-08 12:31:58,515 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 23.88, 'humidity': 60.72, 'timestamp': 1746682318.512625, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:58.514992'}
2025-05-08 12:31:58,631 - sensor-consumer - INFO - Processing record from sensor 5: temperature=18.41, humidity=48.82, status=critical
2025-05-08 12:31:59,133 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 34.64, 'humidity': 64.46, 'timestamp': 1746682319.1306822, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:59.133028'}
2025-05-08 12:31:59,312 - sensor-consumer - INFO - Processing record from sensor 6: temperature=17.83, humidity=77.55, status=warning
2025-05-08 12:31:59,519 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 25.18, 'humidity': 38.45, 'timestamp': 1746682319.516425, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:31:59.519584'}
2025-05-08 12:32:00,134 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 27.86, 'humidity': 59.04, 'timestamp': 1746682320.1309912, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:00.134229'}
2025-05-08 12:32:00,522 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 32.24, 'humidity': 48.53, 'timestamp': 1746682320.5172899, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:00.522227'}
2025-05-08 12:32:00,899 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'timestamp': '2025-05-08T12:32:00.895573', 'temperature': 18.22, 'status': 'normal', '_error_type': 'missing_field:humidity', '_validation_errors': ['Missing required field: humidity'], '_error_timestamp': '2025-05-08T12:32:00.899410'}
2025-05-08 12:32:01,140 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 25.4, 'humidity': 66.5, 'timestamp': 1746682321.136201, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:01.139966'}
2025-05-08 12:32:01,526 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 20.85, 'humidity': 36.35, 'timestamp': 1746682321.522254, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:01.525619'}
2025-05-08 12:32:02,136 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 10, 'timestamp': '2025-05-08T12:32:02.130381', 'temperature': 20.48, 'humidity': None, 'status': 'warning', '_error_type': 'null_value:humidity', '_validation_errors': ['Invalid humidity'], '_error_timestamp': '2025-05-08T12:32:02.135727'}
2025-05-08 12:32:02,142 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 34.61, 'humidity': 52.02, 'timestamp': 1746682322.1378539, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:02.141157'}
2025-05-08 12:32:02,525 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 34.17, 'humidity': 31.32, 'timestamp': 1746682322.522486, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:02.525259'}
2025-05-08 12:32:02,822 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 6, 'timestamp': '2025-05-08T12:32:02.818074', 'temperature': 25.62, 'humidity': -10, 'status': 'normal', '_error_type': 'out_of_range:humidity', '_validation_errors': ['Invalid humidity'], '_error_timestamp': '2025-05-08T12:32:02.822722'}
2025-05-08 12:32:03,140 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 30.12, 'humidity': 41.15, 'timestamp': 1746682323.138241, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:03.140697'}
2025-05-08 12:32:03,530 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 31.48, 'humidity': 61.72, 'timestamp': 1746682323.525687, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:03.529978'}
2025-05-08 12:32:04,144 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 27.9, 'humidity': 46.5, 'timestamp': 1746682324.141321, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:04.143787'}
2025-05-08 12:32:04,483 - sensor-consumer - INFO - Processing record from sensor 5: temperature=29.64, humidity=36.11, status=normal
2025-05-08 12:32:04,529 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 29.24, 'humidity': 53.54, 'timestamp': 1746682324.526218, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:04.529479'}
2025-05-08 12:32:05,144 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 26.4, 'humidity': 58.03, 'timestamp': 1746682325.141741, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:05.144403'}
2025-05-08 12:32:05,311 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': None, 'timestamp': '2025-05-08T12:32:05.299252', 'temperature': 25.65, 'humidity': 38.64, 'status': 'warning', '_error_type': 'null_value:sensor_id', '_validation_errors': ['Invalid sensor ID'], '_error_timestamp': '2025-05-08T12:32:05.311647'}
2025-05-08 12:32:05,530 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 20.45, 'humidity': 37.78, 'timestamp': 1746682325.526818, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:05.530335'}
2025-05-08 12:32:05,921 - sensor-consumer - INFO - Processing record from sensor 5: temperature=23.23, humidity=64.3, status=critical
2025-05-08 12:32:06,147 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 23.0, 'humidity': 39.87, 'timestamp': 1746682326.144487, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:06.147674'}
2025-05-08 12:32:06,531 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 20.51, 'humidity': 69.91, 'timestamp': 1746682326.528193, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:06.531507'}
2025-05-08 12:32:07,149 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 21.28, 'humidity': 55.09, 'timestamp': 1746682327.146934, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:07.149503'}
2025-05-08 12:32:07,536 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 33.59, 'humidity': 51.79, 'timestamp': 1746682327.532593, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:07.535847'}
2025-05-08 12:32:07,645 - sensor-consumer - INFO - Processing record from sensor 1: temperature=25.93, humidity=52.74, status=critical
2025-05-08 12:32:08,149 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 28.8, 'humidity': 37.56, 'timestamp': 1746682328.1472409, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:08.149736'}
2025-05-08 12:32:08,538 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 29.9, 'humidity': 36.08, 'timestamp': 1746682328.5358012, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:08.538398'}
2025-05-08 12:32:09,135 - sensor-consumer - INFO - Processing record from sensor 3: temperature=23.74, humidity=78.02, status=warning
2025-05-08 12:32:09,150 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 34.87, 'humidity': 42.55, 'timestamp': 1746682329.147537, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:09.150089'}
2025-05-08 12:32:09,539 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 27.36, 'humidity': 52.39, 'timestamp': 1746682329.536053, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:09.539469'}
2025-05-08 12:32:10,150 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 20.74, 'humidity': 57.86, 'timestamp': 1746682330.147724, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:10.150432'}
2025-05-08 12:32:10,210 - sensor-consumer - INFO - Processing record from sensor 5: temperature=29.22, humidity=73.66, status=normal
2025-05-08 12:32:10,539 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 28.65, 'humidity': 48.5, 'timestamp': 1746682330.5365372, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:10.539265'}
2025-05-08 12:32:11,153 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 24.05, 'humidity': 43.22, 'timestamp': 1746682331.1501179, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:11.152808'}
2025-05-08 12:32:11,435 - sensor-consumer - INFO - Processing record from sensor 9: temperature=34.97, humidity=61.87, status=warning
2025-05-08 12:32:11,544 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 29.08, 'humidity': 45.21, 'timestamp': 1746682331.5416582, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:11.544226'}
2025-05-08 12:32:12,079 - sensor-consumer - INFO - Processing record from sensor 7: temperature=16.97, humidity=41.79, status=critical
2025-05-08 12:32:12,154 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 26.17, 'humidity': 60.84, 'timestamp': 1746682332.15121, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:12.154196'}
2025-05-08 12:32:12,546 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 21.21, 'humidity': 63.97, 'timestamp': 1746682332.542248, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:12.545946'}
2025-05-08 12:32:13,155 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 21.72, 'humidity': 33.2, 'timestamp': 1746682333.151438, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:13.155342'}
2025-05-08 12:32:13,546 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 25.83, 'humidity': 41.95, 'timestamp': 1746682333.542762, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:13.545788'}
2025-05-08 12:32:13,678 - sensor-consumer - INFO - Processing record from sensor 8: temperature=29.49, humidity=74.73, status=warning
2025-05-08 12:32:13,679 - sensor-consumer - INFO - Processed 290 valid records, 1026 error records
2025-05-08 12:32:14,153 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 34.09, 'humidity': 66.61, 'timestamp': 1746682334.1516612, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:14.153626'}
2025-05-08 12:32:14,550 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 30.76, 'humidity': 49.59, 'timestamp': 1746682334.547343, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:14.550366'}
2025-05-08 12:32:14,759 - sensor-consumer - INFO - Processing record from sensor 8: temperature=20.97, humidity=86.8, status=normal
2025-05-08 12:32:15,154 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 33.31, 'humidity': 65.69, 'timestamp': 1746682335.1521, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:15.154285'}
2025-05-08 12:32:15,507 - sensor-consumer - INFO - Processing record from sensor 5: temperature=21.44, humidity=38.96, status=normal
2025-05-08 12:32:15,551 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 34.05, 'humidity': 63.42, 'timestamp': 1746682335.548758, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:15.551385'}
2025-05-08 12:32:16,157 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 22.96, 'humidity': 63.15, 'timestamp': 1746682336.155159, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:16.156994'}
2025-05-08 12:32:16,554 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 32.41, 'humidity': 59.55, 'timestamp': 1746682336.551569, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:16.554119'}
2025-05-08 12:32:17,159 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 23.76, 'humidity': 52.98, 'timestamp': 1746682337.1556659, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:17.159037'}
2025-05-08 12:32:17,475 - sensor-consumer - INFO - Processing record from sensor 7: temperature=31.7, humidity=62.08, status=warning
2025-05-08 12:32:17,556 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 31.37, 'humidity': 46.29, 'timestamp': 1746682337.5525172, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:17.556226'}
2025-05-08 12:32:18,166 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 33.44, 'humidity': 61.73, 'timestamp': 1746682338.156298, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:18.166277'}
2025-05-08 12:32:18,555 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 33.73, 'humidity': 32.36, 'timestamp': 1746682338.552768, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:18.555660'}
2025-05-08 12:32:19,160 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 27.24, 'humidity': 48.11, 'timestamp': 1746682339.15787, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:19.160409'}
2025-05-08 12:32:19,287 - sensor-consumer - INFO - Processing record from sensor 2: temperature=21.3, humidity=44.95, status=critical
2025-05-08 12:32:19,556 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 32.62, 'humidity': 66.48, 'timestamp': 1746682339.552976, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:32:19.555653'}
