symbol,timestamp,price,volume,change_percent
GOOG,2025-05-08T17:47:54.645638,216.22,5871,2.21
GOOG,2025-05-08T17:47:54.652224,284.11,2231,-0.64
TSLA,2025-05-08T17:47:54.652674,77.8,3509,-2.25
MSFT,2025-05-08T17:47:55.650137,211.92,1236,4.01
MSFT,2025-05-08T17:47:55.653984,363.23,5357,4.92
MSFT,2025-05-08T17:47:55.657829,96.03,8484,1.11
GOOG,2025-05-08T17:47:56.652469,378.09,6806,3.49
META,2025-05-08T17:47:56.655854,333.7,6659,-2.11
MSFT,2025-05-08T17:47:56.660435,80.28,1913,-1.19
NFLX,2025-05-08T17:47:57.655207,195.1,6709,-2.36
NVDA,2025-05-08T17:47:57.659996,77.75,9964,-2.88
ADBE,2025-05-08T17:47:57.664342,483.21,6608,0.78
NVDA,2025-05-08T17:47:58.657546,230.79,1928,0.09
PYPL,2025-05-08T17:47:58.664607,363.35,6793,3.37
PYPL,2025-05-08T17:47:58.671421,154.94,8720,-0.85
NFLX,2025-05-08T17:47:59.660193,221.13,7064,2.32
META,2025-05-08T17:47:59.667159,373.55,7261,1.96
TSLA,2025-05-08T17:47:59.674605,219.26,5965,2.61
NFLX,2025-05-08T17:48:00.662430,178.11,5379,-3.67
ADBE,2025-05-08T17:48:00.669618,317.52,7685,-3.98
TSLA,2025-05-08T17:48:00.676708,325.6,6061,1.36
PYPL,2025-05-08T17:48:01.666809,412.56,3620,0.61
MSFT,2025-05-08T17:48:01.673159,188.69,1820,-3.49
AMZN,2025-05-08T17:48:01.680435,128.71,3264,-2.53
NFLX,2025-05-08T17:48:02.673767,192.44,7330,0.37
NFLX,2025-05-08T17:48:02.675306,328.77,3272,-3.58
MSFT,2025-05-08T17:48:02.684239,248.57,6134,4.2
MSFT,2025-05-08T17:48:03.677744,286.8,1693,-2.9
AMZN,2025-05-08T17:48:03.677684,322.27,4094,2.42
ADBE,2025-05-08T17:48:03.688216,324.97,7504,-0.85
AMZN,2025-05-08T17:48:04.689819,122.47,8240,0.88
AAPL,2025-05-08T17:48:04.683996,79.89,2037,4.13
ADBE,2025-05-08T17:48:04.693429,261.46,7534,4.49
TSLA,2025-05-08T17:48:05.700573,113.25,8176,-3.44
GOOG,2025-05-08T17:48:05.705675,104.54,5414,-4.35
AAPL,2025-05-08T17:48:05.705736,331.98,3623,-4.68
ADBE,2025-05-08T17:48:06.725300,464.82,6803,4.01
NFLX,2025-05-08T17:48:06.724992,196.15,9917,-3.91
MSFT,2025-05-08T17:48:06.725239,96.83,4397,4.12
MSFT,2025-05-08T17:48:07.728182,256.16,9633,4.77
PYPL,2025-05-08T17:48:07.731385,52.48,4344,-1.07
NVDA,2025-05-08T17:48:07.733689,339.3,5066,4.78
GOOG,2025-05-08T17:48:08.732573,459.34,3080,-3.39
AMZN,2025-05-08T17:48:08.734862,258.23,8188,0.32
AAPL,2025-05-08T17:48:08.736461,150.27,7571,0.67
GOOG,2025-05-08T17:48:09.737562,106.93,1207,4.5
NVDA,2025-05-08T17:48:09.737518,245.67,6124,4.42
AAPL,2025-05-08T17:48:09.738504,78.99,1065,-4.98
META,2025-05-08T17:48:10.743831,428.37,3632,-0.41
META,2025-05-08T17:48:10.744205,57.02,2817,3.69
META,2025-05-08T17:48:10.748496,443.94,5027,4.46
AMZN,2025-05-08T17:48:11.749353,345.63,6633,-1.27
NVDA,2025-05-08T17:48:11.749142,374.27,8792,1.26
MSFT,2025-05-08T17:48:11.752752,380.3,4906,2.75
NFLX,2025-05-08T17:48:12.752817,307.21,3627,-2.59
TSLA,2025-05-08T17:48:12.753055,241.55,2601,-3.26
AMZN,2025-05-08T17:48:12.758778,499.45,2702,-0.1
META,2025-05-08T17:48:13.757567,464.38,5574,0.32
MSFT,2025-05-08T17:48:13.757492,487.14,3570,-0.94
NFLX,2025-05-08T17:48:13.765719,62.99,5838,-2.12
META,2025-05-08T17:48:14.760041,51.73,6533,4.86
GOOG,2025-05-08T17:48:14.762227,324.03,5613,4.36
TSLA,2025-05-08T17:48:14.769112,302.95,5733,4.73
NVDA,2025-05-08T17:48:15.763742,436.24,4060,3.88
ADBE,2025-05-08T17:48:15.764301,368.51,1183,-0.64
ADBE,2025-05-08T17:48:15.772760,427.6,2453,-3.7
MSFT,2025-05-08T17:48:16.767758,347.99,8401,4.47
TSLA,2025-05-08T17:48:16.770501,289.25,2452,3.15
TSLA,2025-05-08T17:48:16.774550,80.35,3853,2.42
META,2025-05-08T17:48:17.770767,76.01,8405,-0.55
AMZN,2025-05-08T17:48:17.777917,442.61,1171,-2.52
PYPL,2025-05-08T17:48:17.779617,105.33,4113,0.46
PYPL,2025-05-08T17:48:18.775775,249.99,2211,-4.21
AMZN,2025-05-08T17:48:18.779867,87.74,2105,0.37
AMZN,2025-05-08T17:48:18.785644,329.78,5684,-2.01
TSLA,2025-05-08T17:48:19.778006,388.1,3018,4.4
ADBE,2025-05-08T17:48:19.781708,396.68,7194,3.52
TSLA,2025-05-08T17:48:19.788241,382.09,3373,2.58
AMZN,2025-05-08T17:48:20.781544,365.61,4101,2.98
NVDA,2025-05-08T17:48:20.786483,383.35,4934,-4.22
META,2025-05-08T17:48:20.790527,347.71,6592,-2.0
NFLX,2025-05-08T17:48:21.784391,275.66,5482,-3.85
AAPL,2025-05-08T17:48:21.789635,188.56,4848,-1.69
NFLX,2025-05-08T17:48:21.796898,406.84,4939,-3.19
NFLX,2025-05-08T17:48:22.791798,112.41,6124,3.98
NVDA,2025-05-08T17:48:22.791799,447.18,4177,2.39
ADBE,2025-05-08T17:48:22.798904,416.19,4934,1.03
TSLA,2025-05-08T17:48:23.794844,483.31,2560,-0.45
NVDA,2025-05-08T17:48:23.794734,370.51,2096,-2.83
AAPL,2025-05-08T17:48:23.801523,133.5,8417,-1.35
META,2025-05-08T17:48:24.798383,323.06,6293,3.6
GOOG,2025-05-08T17:48:24.800112,196.01,5255,-3.5
AMZN,2025-05-08T17:48:24.808123,159.52,3791,-1.87
NVDA,2025-05-08T17:48:25.805489,442.87,9315,-1.47
NVDA,2025-05-08T17:48:25.807297,298.16,6544,0.27
PYPL,2025-05-08T17:48:25.815874,480.92,8531,-2.65
PYPL,2025-05-08T17:48:26.812714,113.92,4306,-3.52
ADBE,2025-05-08T17:48:26.812720,418.84,6454,-1.51
META,2025-05-08T17:48:26.823407,364.89,4211,2.66
AAPL,2025-05-08T17:48:27.816438,120.32,8244,-2.41
NVDA,2025-05-08T17:48:27.816103,414.57,3552,-3.53
NFLX,2025-05-08T17:48:27.829702,301.48,2384,4.8
NFLX,2025-05-08T17:48:28.823048,250.83,1483,-0.48
PYPL,2025-05-08T17:48:28.823103,493.89,9151,3.96
AMZN,2025-05-08T17:48:28.832538,232.51,8241,-2.52
META,2025-05-08T17:48:29.827825,195.67,1433,1.88
NVDA,2025-05-08T17:48:29.830615,227.74,1282,-0.1
PYPL,2025-05-08T17:48:29.839335,369.76,2368,4.89
NFLX,2025-05-08T17:48:30.837359,196.92,2498,-1.07
MSFT,2025-05-08T17:48:30.836779,143.32,9804,1.96
NFLX,2025-05-08T17:48:30.844054,449.09,6435,4.77
ADBE,2025-05-08T17:48:31.840977,203.33,3083,2.85
AAPL,2025-05-08T17:48:31.841068,172.25,6567,3.63
NFLX,2025-05-08T17:48:31.853372,212.22,5123,3.99
MSFT,2025-05-08T17:48:32.845625,431.46,2254,-4.8
NFLX,2025-05-08T17:48:32.847024,451.21,7430,4.96
META,2025-05-08T17:48:32.855018,167.36,4283,-2.18
AMZN,2025-05-08T17:48:33.849886,338.99,6965,-0.17
PYPL,2025-05-08T17:48:33.852814,133.77,1171,4.44
PYPL,2025-05-08T17:48:33.860815,299.0,7105,-3.34
ADBE,2025-05-08T17:48:34.852891,98.52,1228,1.44
PYPL,2025-05-08T17:48:34.855049,289.15,1056,0.42
TSLA,2025-05-08T17:48:34.862667,191.9,1908,-4.5
MSFT,2025-05-08T17:48:35.856330,339.53,8983,-3.0
NFLX,2025-05-08T17:48:35.858653,68.52,7249,-3.59
META,2025-05-08T17:48:35.869806,127.78,7226,0.65
PYPL,2025-05-08T17:48:36.858909,219.23,6689,-0.46
AMZN,2025-05-08T17:48:36.864526,290.93,1772,1.53
AMZN,2025-05-08T17:48:36.872195,338.14,7550,2.95
GOOG,2025-05-08T17:48:37.861800,137.25,6454,2.92
MSFT,2025-05-08T17:48:37.870854,334.54,7999,-4.14
TSLA,2025-05-08T17:48:37.874577,203.95,9488,-2.42
MSFT,2025-05-08T17:48:38.872886,312.94,7758,-4.54
GOOG,2025-05-08T17:48:38.873853,153.34,2114,-4.83
AMZN,2025-05-08T17:48:38.876382,133.66,4420,4.86
ADBE,2025-05-08T17:48:39.880965,314.69,9194,-0.16
ADBE,2025-05-08T17:48:39.880834,480.22,1724,1.78
NVDA,2025-05-08T17:48:39.880948,87.74,7881,1.24
ADBE,2025-05-08T17:48:40.883877,478.09,4349,-1.76
NFLX,2025-05-08T17:48:40.884674,426.32,2231,-3.32
META,2025-05-08T17:48:40.883666,298.01,3594,2.69
GOOG,2025-05-08T17:48:41.887754,79.85,7621,3.55
NVDA,2025-05-08T17:48:41.892505,432.26,9554,4.18
ADBE,2025-05-08T17:48:41.892773,468.74,8261,3.36
AAPL,2025-05-08T17:48:42.893232,194.3,3836,-2.27
MSFT,2025-05-08T17:48:42.894316,188.46,7578,4.37
MSFT,2025-05-08T17:48:42.899298,443.56,1153,4.45
NFLX,2025-05-08T17:48:43.896868,69.53,5559,-3.84
GOOG,2025-05-08T17:48:43.896336,186.75,4156,-0.91
NVDA,2025-05-08T17:48:43.902395,164.15,9459,1.53
AAPL,2025-05-08T17:48:44.900035,157.91,5347,1.95
MSFT,2025-05-08T17:48:44.899923,466.93,2638,3.61
ADBE,2025-05-08T17:48:44.910332,328.87,1564,-1.37
AMZN,2025-05-08T17:48:45.907763,370.17,3953,3.81
GOOG,2025-05-08T17:48:45.907759,492.72,4246,1.85
GOOG,2025-05-08T17:48:45.911725,461.05,7728,1.88
AMZN,2025-05-08T17:48:46.910969,426.98,3937,-0.53
NVDA,2025-05-08T17:48:46.910782,373.9,5089,2.53
META,2025-05-08T17:48:46.914269,343.65,5477,4.5
NVDA,2025-05-08T17:48:47.916903,149.7,6181,-1.94
NFLX,2025-05-08T17:48:47.916565,356.16,8011,0.22
ADBE,2025-05-08T17:48:47.916345,483.47,2048,-1.48
TSLA,2025-05-08T17:48:48.921533,225.44,9185,-2.92
ADBE,2025-05-08T17:48:48.921614,232.26,6060,-0.49
AMZN,2025-05-08T17:48:48.922895,129.08,6033,4.92
META,2025-05-08T17:48:49.923208,372.53,4162,2.17
META,2025-05-08T17:48:49.923414,246.93,9814,-2.54
NFLX,2025-05-08T17:48:49.929122,368.52,8135,4.73
AMZN,2025-05-08T17:48:50.927178,470.76,4036,-0.82
META,2025-05-08T17:48:50.926698,414.9,9261,3.92
META,2025-05-08T17:48:50.936959,161.74,8794,-1.9
NVDA,2025-05-08T17:48:51.930886,439.69,4863,-0.42
PYPL,2025-05-08T17:48:51.935834,149.91,4801,-1.16
AAPL,2025-05-08T17:48:51.943492,368.7,5891,2.37
AAPL,2025-05-08T17:48:52.933379,496.75,8394,3.83
META,2025-05-08T17:48:52.938125,74.33,2516,0.7
NVDA,2025-05-08T17:48:52.946224,273.8,9171,0.63
META,2025-05-08T17:48:53.937418,200.3,4865,-4.72
AMZN,2025-05-08T17:48:53.940174,406.78,3864,-3.06
PYPL,2025-05-08T17:48:53.948361,158.41,8135,-0.07
PYPL,2025-05-08T17:48:54.942756,52.48,4054,1.4
NFLX,2025-05-08T17:48:54.940672,358.76,7583,-4.06
META,2025-05-08T17:48:54.950128,367.52,4705,-3.8
ADBE,2025-05-08T17:48:55.952852,274.74,5083,-3.47
ADBE,2025-05-08T17:48:55.953349,489.79,6168,-2.9
ADBE,2025-05-08T17:48:55.953139,251.51,7494,-4.41
META,2025-05-08T17:48:56.959074,170.85,2428,0.07
GOOG,2025-05-08T17:48:56.959008,453.31,2149,-2.68
PYPL,2025-05-08T17:48:56.959288,225.72,5642,3.96
META,2025-05-08T17:48:57.962052,53.14,1616,-3.18
MSFT,2025-05-08T17:48:57.961631,279.79,9930,-2.57
AMZN,2025-05-08T17:48:57.966187,84.14,2531,-4.29
META,2025-05-08T17:48:58.973292,489.97,5929,0.11
PYPL,2025-05-08T17:48:58.973065,401.6,4557,-0.1
AAPL,2025-05-08T17:48:58.973282,119.78,8622,0.86
PYPL,2025-05-08T17:48:59.978158,387.73,8004,-0.3
PYPL,2025-05-08T17:48:59.980859,94.09,8773,-3.0
AMZN,2025-05-08T17:48:59.980863,327.25,1065,-0.74
TSLA,2025-05-08T17:49:00.980566,295.54,7003,2.11
AAPL,2025-05-08T17:49:00.985940,154.49,5552,2.16
MSFT,2025-05-08T17:49:00.986709,72.16,8812,0.57
AAPL,2025-05-08T17:49:01.984384,370.11,1081,-3.57
ADBE,2025-05-08T17:49:01.987952,213.66,1347,-4.54
AMZN,2025-05-08T17:49:01.991775,55.16,4425,-2.58
TSLA,2025-05-08T17:49:02.987318,429.74,2923,-2.19
AMZN,2025-05-08T17:49:02.993168,285.96,8723,-1.24
MSFT,2025-05-08T17:49:02.995529,399.86,7337,2.07
MSFT,2025-05-08T17:49:03.990355,265.46,4516,0.63
MSFT,2025-05-08T17:49:03.995754,411.65,8372,-2.59
TSLA,2025-05-08T17:49:04.001328,141.58,6836,-2.91
GOOG,2025-05-08T17:49:04.993444,286.81,2677,4.05
AMZN,2025-05-08T17:49:04.997759,440.25,5187,-2.72
PYPL,2025-05-08T17:49:05.004943,61.55,5373,-1.66
TSLA,2025-05-08T17:49:05.999756,211.98,4271,-0.61
NFLX,2025-05-08T17:49:06.000660,118.05,4416,3.26
NFLX,2025-05-08T17:49:06.012883,295.51,7848,1.68
MSFT,2025-05-08T17:49:07.004086,233.56,5501,0.94
META,2025-05-08T17:49:07.005005,383.34,4326,-0.83
PYPL,2025-05-08T17:49:07.017973,205.13,6707,4.08
PYPL,2025-05-08T17:49:08.006319,213.34,2570,1.35
GOOG,2025-05-08T17:49:08.006832,115.29,9787,-1.41
GOOG,2025-05-08T17:49:08.020353,384.34,9496,-0.08
AAPL,2025-05-08T17:49:09.008631,305.67,8124,3.28
TSLA,2025-05-08T17:49:09.012251,156.63,8053,1.08
GOOG,2025-05-08T17:49:09.023677,59.52,8994,-4.46
TSLA,2025-05-08T17:49:10.015669,491.17,1105,-1.6
TSLA,2025-05-08T17:49:10.019602,300.79,4119,2.5
ADBE,2025-05-08T17:49:10.027508,498.59,6951,1.85
NFLX,2025-05-08T17:49:11.018476,427.15,5869,-0.67
PYPL,2025-05-08T17:49:11.021817,129.14,8604,-3.34
TSLA,2025-05-08T17:49:11.033751,466.86,7398,2.45
ADBE,2025-05-08T17:49:12.021361,178.76,1776,-1.07
TSLA,2025-05-08T17:49:12.030012,386.02,4748,3.47
TSLA,2025-05-08T17:49:12.039792,368.0,9018,3.95
AMZN,2025-05-08T17:49:13.023382,430.15,9023,-2.47
ADBE,2025-05-08T17:49:13.031889,203.51,7129,3.15
NVDA,2025-05-08T17:49:13.047211,161.92,6355,2.18
TSLA,2025-05-08T17:49:14.027925,365.01,1583,-2.95
GOOG,2025-05-08T17:49:14.039600,111.78,1346,2.96
NFLX,2025-05-08T17:49:14.049022,176.67,8746,-4.71
PYPL,2025-05-08T17:49:15.035256,472.73,4981,-2.26
PYPL,2025-05-08T17:49:15.047564,391.3,3679,4.81
MSFT,2025-05-08T17:49:15.053874,431.09,5521,-1.54
MSFT,2025-05-08T17:49:16.046012,449.73,4144,4.77
META,2025-05-08T17:49:16.049098,201.28,1292,1.58
PYPL,2025-05-08T17:49:16.055727,245.15,5548,1.01
GOOG,2025-05-08T17:49:17.050834,58.6,8676,-0.74
PYPL,2025-05-08T17:49:17.051117,378.19,3428,-3.06
ADBE,2025-05-08T17:49:17.057998,323.15,2242,-2.0
NVDA,2025-05-08T17:49:18.055555,311.2,5081,-2.15
TSLA,2025-05-08T17:49:18.056810,148.61,2519,-0.31
META,2025-05-08T17:49:18.064405,114.91,2684,3.47
PYPL,2025-05-08T17:49:19.058592,386.77,2688,-1.32
AMZN,2025-05-08T17:49:19.061016,72.77,8546,-1.83
AAPL,2025-05-08T17:49:19.066428,408.1,6004,-2.16
NVDA,2025-05-08T17:49:20.062265,110.14,2347,-3.7
MSFT,2025-05-08T17:49:20.068026,221.01,3980,-4.04
AMZN,2025-05-08T17:49:20.069987,54.78,5028,4.25
AAPL,2025-05-08T17:49:21.064518,253.91,4554,-1.87
META,2025-05-08T17:49:21.074728,365.23,6234,-0.15
NVDA,2025-05-08T17:49:21.075063,73.39,4764,-3.54
PYPL,2025-05-08T17:49:22.067559,477.78,6655,2.89
NFLX,2025-05-08T17:49:22.079578,279.83,7684,0.43
MSFT,2025-05-08T17:49:22.082163,87.78,8197,-4.11
ADBE,2025-05-08T17:49:23.070446,253.84,8891,-2.9
PYPL,2025-05-08T17:49:23.082045,162.47,4210,0.42
ADBE,2025-05-08T17:49:23.086585,469.69,2065,-4.9
AMZN,2025-05-08T17:49:24.079077,268.09,2061,3.21
GOOG,2025-05-08T17:49:24.085645,495.58,3529,-2.29
AMZN,2025-05-08T17:49:24.091010,73.75,1956,0.99
NFLX,2025-05-08T17:49:25.081191,451.95,6162,0.43
NFLX,2025-05-08T17:49:25.088480,476.42,3051,-2.26
AMZN,2025-05-08T17:49:25.092380,346.84,6423,4.24
AMZN,2025-05-08T17:49:26.094259,433.28,1030,3.54
ADBE,2025-05-08T17:49:26.090684,60.33,6172,2.28
PYPL,2025-05-08T17:49:26.103166,200.12,1806,4.45
PYPL,2025-05-08T17:49:27.111496,150.44,5199,2.9
AAPL,2025-05-08T17:49:27.111417,352.33,6099,-3.27
AMZN,2025-05-08T17:49:27.111400,61.0,7879,2.31
GOOG,2025-05-08T17:49:28.113727,163.81,9955,-4.47
TSLA,2025-05-08T17:49:28.114231,106.23,9790,-4.79
MSFT,2025-05-08T17:49:28.118762,314.25,7288,-3.32
ADBE,2025-05-08T17:49:29.117454,489.65,1263,-3.59
AAPL,2025-05-08T17:49:29.121619,108.87,6587,3.13
AAPL,2025-05-08T17:49:29.120915,301.61,1727,-2.77
AAPL,2025-05-08T17:49:30.123915,160.75,5898,-3.28
AAPL,2025-05-08T17:49:30.126042,354.97,1166,-2.29
AMZN,2025-05-08T17:49:30.126077,129.06,7089,2.9
NVDA,2025-05-08T17:49:31.126955,195.42,9459,-1.85
NVDA,2025-05-08T17:49:31.129235,98.54,4571,3.38
NFLX,2025-05-08T17:49:31.129319,303.96,3505,-2.27
AMZN,2025-05-08T17:49:32.133288,175.55,2581,3.2
TSLA,2025-05-08T17:49:32.133461,338.43,2801,3.23
NVDA,2025-05-08T17:49:32.133322,400.19,8435,-2.57
GOOG,2025-05-08T17:49:33.137577,344.38,3270,-2.4
GOOG,2025-05-08T17:49:33.140728,267.43,9794,-0.29
AAPL,2025-05-08T17:49:33.140745,111.12,8129,4.15
PYPL,2025-05-08T17:49:34.142077,188.2,6265,4.13
AMZN,2025-05-08T17:49:34.142962,275.35,8287,-3.69
AAPL,2025-05-08T17:49:34.142728,390.87,4988,-2.98
PYPL,2025-05-08T17:49:35.144896,449.84,8465,3.95
NFLX,2025-05-08T17:49:35.154251,261.21,2262,3.24
TSLA,2025-05-08T17:49:35.161666,326.05,6605,-2.15
NFLX,2025-05-08T17:49:36.173423,286.56,3159,-1.29
MSFT,2025-05-08T17:49:36.173934,304.01,3187,-1.87
TSLA,2025-05-08T17:49:36.173878,407.79,9134,-4.04
MSFT,2025-05-08T17:49:37.176196,473.13,8362,2.4
GOOG,2025-05-08T17:49:37.177412,55.96,7051,3.97
PYPL,2025-05-08T17:49:37.179940,209.42,7517,-2.27
AAPL,2025-05-08T17:49:38.178232,376.45,8740,4.5
NVDA,2025-05-08T17:49:38.179004,179.37,6409,-2.5
MSFT,2025-05-08T17:49:38.181872,251.89,9070,0.18
META,2025-05-08T17:49:39.182781,319.08,5312,-1.86
MSFT,2025-05-08T17:49:39.182657,415.83,5292,3.98
AMZN,2025-05-08T17:49:39.187314,113.91,1850,-3.75
META,2025-05-08T17:49:40.190633,453.04,1851,1.45
AAPL,2025-05-08T17:49:40.190910,312.27,3956,1.43
TSLA,2025-05-08T17:49:40.190786,281.77,4511,3.82
META,2025-05-08T17:49:41.197125,361.19,1952,-0.73
NFLX,2025-05-08T17:49:41.197216,431.0,5583,-4.43
ADBE,2025-05-08T17:49:41.197128,338.34,5502,1.3
NFLX,2025-05-08T17:49:42.199468,410.91,6628,-4.93
TSLA,2025-05-08T17:49:42.199469,141.73,2112,-3.88
AAPL,2025-05-08T17:49:42.202445,198.66,4787,2.71
PYPL,2025-05-08T17:49:43.204711,328.46,6913,-4.06
ADBE,2025-05-08T17:49:43.206015,128.48,2010,-1.3
PYPL,2025-05-08T17:49:43.206006,383.06,3620,3.53
META,2025-05-08T17:49:44.209274,354.95,5817,1.5
NVDA,2025-05-08T17:49:44.211231,148.37,8079,-2.44
NFLX,2025-05-08T17:49:44.211530,137.75,5135,-4.04
META,2025-05-08T17:49:45.212588,66.91,1536,-4.46
NFLX,2025-05-08T17:49:45.213908,133.83,5070,-3.98
ADBE,2025-05-08T17:49:45.213675,71.56,4550,-3.66
NFLX,2025-05-08T17:49:46.216907,301.52,3826,4.97
MSFT,2025-05-08T17:49:46.220343,318.9,9939,-0.66
AAPL,2025-05-08T17:49:46.221240,415.87,2488,1.82
TSLA,2025-05-08T17:49:47.224914,205.19,9194,-0.21
AAPL,2025-05-08T17:49:47.224898,247.54,2803,-4.89
NVDA,2025-05-08T17:49:47.226448,86.23,9357,-3.35
AAPL,2025-05-08T17:49:48.232243,278.31,4016,4.77
AMZN,2025-05-08T17:49:48.232244,382.87,5762,3.54
AAPL,2025-05-08T17:49:48.232230,406.39,3480,4.86
AMZN,2025-05-08T17:49:49.237428,103.7,1558,-1.25
PYPL,2025-05-08T17:49:49.237586,473.15,5254,2.34
MSFT,2025-05-08T17:49:49.237225,295.2,9172,-4.82
NFLX,2025-05-08T17:49:50.240989,182.26,4336,0.72
AAPL,2025-05-08T17:49:50.241131,363.78,7969,2.88
ADBE,2025-05-08T17:49:50.243193,56.17,8274,2.28
ADBE,2025-05-08T17:49:51.243975,467.04,5917,-3.0
AAPL,2025-05-08T17:49:51.245141,314.73,5872,-0.19
TSLA,2025-05-08T17:49:51.245016,451.42,1370,-2.24
AAPL,2025-05-08T17:49:52.248227,118.06,6469,4.45
AMZN,2025-05-08T17:49:52.250315,239.28,5272,-0.81
TSLA,2025-05-08T17:49:52.251121,469.34,8326,4.12
TSLA,2025-05-08T17:49:53.254768,130.11,3674,-0.24
AMZN,2025-05-08T17:49:53.254718,153.58,5045,3.19
AAPL,2025-05-08T17:49:53.255016,180.59,2739,2.39
AAPL,2025-05-08T17:49:54.257323,399.66,3334,-3.21
META,2025-05-08T17:49:54.257194,128.5,7490,-0.85
ADBE,2025-05-08T17:49:54.258097,400.84,8655,4.03
TSLA,2025-05-08T17:49:55.263523,425.86,7963,4.48
PYPL,2025-05-08T17:49:55.263360,59.92,1625,2.94
META,2025-05-08T17:49:55.263359,270.02,2813,-3.1
MSFT,2025-05-08T17:49:56.269191,79.65,9954,-1.65
MSFT,2025-05-08T17:49:56.269161,313.58,8811,3.03
TSLA,2025-05-08T17:49:56.269389,299.16,2782,3.36
NVDA,2025-05-08T17:49:57.271991,376.54,2008,-0.62
NFLX,2025-05-08T17:49:57.275796,237.94,1269,1.76
TSLA,2025-05-08T17:49:57.275858,406.64,4791,0.35
NVDA,2025-05-08T17:49:58.274003,362.76,2133,-3.91
AAPL,2025-05-08T17:49:58.277890,369.23,9987,2.21
PYPL,2025-05-08T17:49:58.277904,172.35,6283,2.87
NFLX,2025-05-08T17:49:59.276702,429.98,7188,4.99
AMZN,2025-05-08T17:49:59.284613,80.08,5327,0.36
ADBE,2025-05-08T17:49:59.284587,60.64,3851,-2.49
TSLA,2025-05-08T17:50:00.279253,402.26,1921,-3.51
MSFT,2025-05-08T17:50:00.286787,302.7,3257,3.34
NVDA,2025-05-08T17:50:00.288889,155.74,3819,-2.18
PYPL,2025-05-08T17:50:01.282874,226.9,6988,1.01
ADBE,2025-05-08T17:50:01.289483,71.62,2333,-0.82
NVDA,2025-05-08T17:50:01.291077,455.34,4018,-4.32
AAPL,2025-05-08T17:50:02.289596,253.41,9256,-0.87
META,2025-05-08T17:50:02.291715,405.75,4971,0.52
MSFT,2025-05-08T17:50:02.293151,495.79,4631,4.58
AMZN,2025-05-08T17:50:03.297461,254.62,4337,-3.06
PYPL,2025-05-08T17:50:03.298119,476.28,9778,-4.41
AMZN,2025-05-08T17:50:03.298668,383.17,9672,1.54
PYPL,2025-05-08T17:50:04.302536,279.05,8780,4.28
ADBE,2025-05-08T17:50:04.303808,408.34,1239,-2.08
AAPL,2025-05-08T17:50:04.303832,462.92,3917,2.38
GOOG,2025-05-08T17:50:05.305386,349.09,4470,2.91
META,2025-05-08T17:50:05.307047,303.47,5603,1.99
META,2025-05-08T17:50:05.306203,299.46,5335,3.21
AAPL,2025-05-08T17:50:06.309716,349.21,9945,-2.05
AMZN,2025-05-08T17:50:06.313988,74.01,3735,-2.3
MSFT,2025-05-08T17:50:06.313998,426.17,3558,-3.3
NFLX,2025-05-08T17:50:07.316418,123.38,4237,-0.63
NVDA,2025-05-08T17:50:07.316967,415.56,5521,2.79
TSLA,2025-05-08T17:50:07.317008,286.39,8045,1.76
NVDA,2025-05-08T17:50:08.318770,224.75,5702,-3.16
PYPL,2025-05-08T17:50:08.319342,470.32,3155,-1.89
NVDA,2025-05-08T17:50:08.318985,362.26,7397,1.28
PYPL,2025-05-08T17:50:09.322732,85.77,3158,2.58
MSFT,2025-05-08T17:50:09.323201,380.67,6119,-2.36
TSLA,2025-05-08T17:50:09.327929,366.86,7135,-2.66
MSFT,2025-05-08T17:50:10.327843,343.3,8701,1.27
META,2025-05-08T17:50:10.327881,137.35,7467,0.62
PYPL,2025-05-08T17:50:10.330291,170.3,2095,0.3
TSLA,2025-05-08T17:50:11.331767,322.36,8426,-2.07
MSFT,2025-05-08T17:50:11.331846,290.52,4885,-4.71
AMZN,2025-05-08T17:50:11.333589,315.15,8872,-4.61
TSLA,2025-05-08T17:50:12.335657,102.72,3419,-2.39
AMZN,2025-05-08T17:50:12.336854,75.31,5571,-4.03
NFLX,2025-05-08T17:50:12.336987,234.33,2667,1.28
GOOG,2025-05-08T17:50:13.340116,75.72,2205,-1.11
NVDA,2025-05-08T17:50:13.344444,478.35,5167,-0.07
TSLA,2025-05-08T17:50:13.344481,85.76,5961,3.95
ADBE,2025-05-08T17:50:14.346061,455.65,9893,3.18
PYPL,2025-05-08T17:50:14.348089,388.11,8977,1.72
GOOG,2025-05-08T17:50:14.351372,180.79,8730,-0.61
META,2025-05-08T17:50:15.349656,86.62,8710,-4.81
NFLX,2025-05-08T17:50:15.350634,395.96,8864,1.32
NFLX,2025-05-08T17:50:15.353242,470.25,3901,4.43
GOOG,2025-05-08T17:50:16.355837,198.43,7897,-4.81
AAPL,2025-05-08T17:50:16.359143,207.12,3184,2.85
NVDA,2025-05-08T17:50:16.359103,183.41,8996,-2.56
NVDA,2025-05-08T17:50:17.363423,251.57,5902,4.33
ADBE,2025-05-08T17:50:17.363926,82.66,1625,-3.24
AAPL,2025-05-08T17:50:17.363964,116.16,9863,2.07
MSFT,2025-05-08T17:50:18.365221,400.65,1711,0.64
AAPL,2025-05-08T17:50:18.369841,261.33,7537,-0.04
META,2025-05-08T17:50:18.370291,369.36,7951,1.3
TSLA,2025-05-08T17:50:19.368071,195.84,3120,0.04
AMZN,2025-05-08T17:50:19.371821,125.54,8423,-3.42
