symbol,timestamp,price,volume,change_percent
AAPL,2025-05-08T17:18:30.316016,59.5,4946,4.72
AMZN,2025-05-08T17:18:31.329076,443.08,4742,-0.44
ADBE,2025-05-08T17:18:31.329059,371.52,5680,1.85
PYPL,2025-05-08T17:18:32.345035,232.25,9261,1.06
MSFT,2025-05-08T17:18:32.345542,173.27,5925,2.43
GOOG,2025-05-08T17:18:33.349893,136.08,9849,-4.3
NFLX,2025-05-08T17:18:33.352050,341.15,9164,1.13
TSLA,2025-05-08T17:18:34.356567,339.91,7946,-1.26
GOOG,2025-05-08T17:18:34.356499,482.63,4732,-3.28
NFLX,2025-05-08T17:18:35.377398,264.87,5461,2.4
AMZN,2025-05-08T17:18:35.396839,300.52,1220,3.85
AMZN,2025-05-08T17:18:36.427430,79.06,8783,-0.72
AMZN,2025-05-08T17:18:36.428896,265.02,7616,-4.57
TSLA,2025-05-08T17:18:37.435148,271.05,1194,3.82
ADBE,2025-05-08T17:18:37.434820,400.68,7529,-2.37
AMZN,2025-05-08T17:18:38.439092,79.76,5906,0.06
TSLA,2025-05-08T17:18:38.440294,230.83,5003,-1.79
MSFT,2025-05-08T17:18:39.447209,416.06,8386,-4.45
AAPL,2025-05-08T17:18:39.448682,173.31,1013,-4.8
NVDA,2025-05-08T17:18:40.461934,494.61,1487,-0.09
NVDA,2025-05-08T17:18:40.465492,178.16,8793,-1.34
PYPL,2025-05-08T17:18:41.469772,311.05,5570,4.47
ADBE,2025-05-08T17:18:41.468693,436.48,6695,-2.67
GOOG,2025-05-08T17:18:42.475593,153.15,3412,0.17
ADBE,2025-05-08T17:18:42.476546,233.29,2542,3.76
NVDA,2025-05-08T17:18:43.535885,404.75,9006,1.63
NVDA,2025-05-08T17:18:43.536810,108.42,4546,-4.86
META,2025-05-08T17:18:44.550294,253.62,6695,-3.56
NVDA,2025-05-08T17:18:44.549578,72.96,2091,-3.01
AAPL,2025-05-08T17:18:45.556518,214.01,2553,-3.63
NFLX,2025-05-08T17:18:45.559003,122.82,6268,1.19
NVDA,2025-05-08T17:18:46.581590,305.27,2555,1.09
AMZN,2025-05-08T17:18:46.581594,431.01,9883,3.15
NVDA,2025-05-08T17:18:47.594521,413.98,5244,-4.07
PYPL,2025-05-08T17:18:47.595119,384.24,9691,-1.96
