2025-05-08 12:24:58,564 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,568 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <checking_api_versions_recv> [IPv6 ('::1', 9092, 0, 0)]>: Broker version identified as 2.6
2025-05-08 12:24:58,568 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,569 - kafka.consumer.subscription_state - INFO - Updating subscribed topics to: ('sensor-data',)
2025-05-08 12:24:58,569 - sensor-consumer - INFO - Successfully connected to Kafka consumer
2025-05-08 12:24:58,570 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,574 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <checking_api_versions_recv> [IPv6 ('::1', 9092, 0, 0)]>: Broker version identified as 2.6
2025-05-08 12:24:58,574 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,575 - sensor-consumer - INFO - Successfully connected to Kafka DLQ producer
2025-05-08 12:24:58,575 - sensor-consumer - INFO - Starting to listen for records from 'sensor-data' topic...
2025-05-08 12:24:58,578 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=1001 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,678 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=1001 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,678 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-05-08 12:24:58,783 - kafka.cluster - INFO - Coordinator for group/sensor-processing-group is BrokerMetadata(nodeId='coordinator-1001', host='localhost', port=9092, rack=None)
2025-05-08 12:24:58,784 - kafka.coordinator - INFO - Discovered coordinator coordinator-1001 for group sensor-processing-group
2025-05-08 12:24:58,784 - kafka.coordinator - INFO - Starting new heartbeat thread
2025-05-08 12:24:58,784 - kafka.coordinator.consumer - INFO - Revoking previously assigned partitions set() for group sensor-processing-group
2025-05-08 12:24:58,784 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=coordinator-1001 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,888 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=coordinator-1001 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,992 - kafka.coordinator - INFO - (Re-)joining group sensor-processing-group
2025-05-08 12:24:58,994 - kafka.coordinator - INFO - (Re-)joining group sensor-processing-group
2025-05-08 12:24:58,998 - kafka.coordinator - INFO - Elected group leader -- performing partition assignments using range
2025-05-08 12:24:59,002 - kafka.coordinator - INFO - Successfully joined group sensor-processing-group with generation 1
2025-05-08 12:24:59,002 - kafka.consumer.subscription_state - INFO - Updated partition assignment: [TopicPartition(topic='sensor-data', partition=0)]
2025-05-08 12:24:59,002 - kafka.coordinator.consumer - INFO - Setting newly assigned partitions {TopicPartition(topic='sensor-data', partition=0)} for group sensor-processing-group
2025-05-08 12:24:59,005 - kafka.consumer.fetcher - INFO - Resetting offset for partition TopicPartition(topic='sensor-data', partition=0) to offset 0.
2025-05-08 12:24:59,011 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=1001 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:59,011 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=1001 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:59,011 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-05-08 12:25:22,802 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 20.85, 'humidity': 32.58, 'timestamp': 1746681922.798769, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:22.802301'}
2025-05-08 12:25:22,937 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 25.27, 'humidity': 53.43, 'timestamp': 1746681922.9330401, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:22.937333'}
2025-05-08 12:25:23,804 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 33.61, 'humidity': 48.45, 'timestamp': 1746681923.801586, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:23.804178'}
2025-05-08 12:25:23,850 - sensor-consumer - INFO - Processing record from sensor 1: temperature=26.61, humidity=42.85, status=critical
2025-05-08 12:25:23,946 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 24.17, 'humidity': 48.46, 'timestamp': 1746681923.9405062, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:23.946304'}
2025-05-08 12:25:24,722 - sensor-consumer - INFO - Processing record from sensor 3: temperature=16.61, humidity=56.3, status=critical
2025-05-08 12:25:24,808 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 24.14, 'humidity': 62.03, 'timestamp': 1746681924.804406, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:24.808629'}
2025-05-08 12:25:24,947 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 26.12, 'humidity': 51.77, 'timestamp': 1746681924.943743, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:24.947709'}
2025-05-08 12:25:25,719 - sensor-consumer - INFO - Processing record from sensor 3: temperature=19.46, humidity=31.17, status=critical
2025-05-08 12:25:25,812 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 32.19, 'humidity': 33.21, 'timestamp': 1746681925.808587, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:25.812477'}
2025-05-08 12:25:25,954 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 26.53, 'humidity': 54.33, 'timestamp': 1746681925.945908, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:25.954751'}
2025-05-08 12:25:26,302 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 10, 'timestamp': '2025-05-08T12:25:26.297988', 'temperature': 29.32, 'humidity': 'invalid_value', 'status': 'normal', '_error_type': 'invalid_type:humidity', '_validation_errors': ['Invalid humidity'], '_error_timestamp': '2025-05-08T12:25:26.302301'}
2025-05-08 12:25:26,812 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 28.46, 'humidity': 51.25, 'timestamp': 1746681926.809174, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:26.812563'}
2025-05-08 12:25:26,950 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 29.89, 'humidity': 51.78, 'timestamp': 1746681926.9483268, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:26.950619'}
2025-05-08 12:25:27,814 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 23.25, 'humidity': 32.95, 'timestamp': 1746681927.810229, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:27.814066'}
2025-05-08 12:25:27,843 - sensor-consumer - INFO - Processing record from sensor 6: temperature=27.85, humidity=69.29, status=critical
2025-05-08 12:25:27,953 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 25.42, 'humidity': 66.61, 'timestamp': 1746681927.949242, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:27.953096'}
2025-05-08 12:25:28,649 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 7, 'timestamp': '2025-05-08T12:25:28.645960', 'temperature': 27.13, 'humidity': None, 'status': 'warning', '_error_type': 'null_value:humidity', '_validation_errors': ['Invalid humidity'], '_error_timestamp': '2025-05-08T12:25:28.649774'}
2025-05-08 12:25:28,822 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 26.28, 'humidity': 44.27, 'timestamp': 1746681928.8157818, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:28.822154'}
2025-05-08 12:25:28,959 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 31.39, 'humidity': 67.07, 'timestamp': 1746681928.954284, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:28.958988'}
2025-05-08 12:25:29,822 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 29.72, 'humidity': 57.04, 'timestamp': 1746681929.819089, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:29.822676'}
2025-05-08 12:25:29,961 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 27.88, 'humidity': 57.55, 'timestamp': 1746681929.957233, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:29.961483'}
2025-05-08 12:25:30,549 - sensor-consumer - INFO - Processing record from sensor 9: temperature=34.64, humidity=58.35, status=normal
2025-05-08 12:25:30,925 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 21.11, 'humidity': 69.89, 'timestamp': 1746681930.827094, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:30.925351'}
2025-05-08 12:25:30,971 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 20.03, 'humidity': 69.81, 'timestamp': 1746681930.959929, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:30.971478'}
2025-05-08 12:25:32,009 - sensor-consumer - WARNING - Sent error record to DLQ: {'timestamp': '2025-05-08T12:25:31.104586', 'temperature': 19.9, 'humidity': 46.2, 'status': 'warning', '_error_type': 'missing_field:sensor_id', '_validation_errors': ['Missing required field: sensor_id'], '_error_timestamp': '2025-05-08T12:25:32.009538'}
2025-05-08 12:25:32,012 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 23.61, 'humidity': 51.85, 'timestamp': 1746681931.8389068, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:32.012741'}
2025-05-08 12:25:32,013 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 32.38, 'humidity': 54.3, 'timestamp': 1746681931.9679518, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:32.013382'}
2025-05-08 12:25:32,433 - sensor-consumer - INFO - Processing record from sensor 8: temperature=33.04, humidity=43.3, status=critical
2025-05-08 12:25:32,433 - sensor-consumer - INFO - Processed 20 valid records, 170 error records
2025-05-08 12:25:32,843 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 32.62, 'humidity': 56.64, 'timestamp': 1746681932.839564, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:32.843746'}
2025-05-08 12:25:32,978 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 22.82, 'humidity': 51.24, 'timestamp': 1746681932.972895, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:32.977725'}
2025-05-08 12:25:33,845 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 30.81, 'humidity': 66.43, 'timestamp': 1746681933.8409832, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:33.845397'}
2025-05-08 12:25:33,851 - sensor-consumer - INFO - Processing record from sensor 1: temperature=28.06, humidity=54.17, status=critical
2025-05-08 12:25:33,976 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 21.17, 'humidity': 51.8, 'timestamp': 1746681933.973415, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:33.976019'}
2025-05-08 12:25:34,852 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 21.57, 'humidity': 59.67, 'timestamp': 1746681934.841485, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:34.852574'}
2025-05-08 12:25:34,979 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 22.36, 'humidity': 36.87, 'timestamp': 1746681934.976249, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:34.979045'}
2025-05-08 12:25:35,563 - sensor-consumer - INFO - Processing record from sensor 7: temperature=26.07, humidity=30.84, status=normal
2025-05-08 12:25:35,853 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 31.84, 'humidity': 45.99, 'timestamp': 1746681935.847521, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:35.853788'}
2025-05-08 12:25:35,982 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 20.89, 'humidity': 53.12, 'timestamp': 1746681935.978187, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:35.982064'}
2025-05-08 12:25:36,857 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 34.0, 'humidity': 40.9, 'timestamp': 1746681936.853899, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:36.857269'}
2025-05-08 12:25:36,960 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': None, 'timestamp': '2025-05-08T12:25:36.955532', 'temperature': 29.95, 'humidity': 45.26, 'status': 'warning', '_error_type': 'null_value:sensor_id', '_validation_errors': ['Invalid sensor ID'], '_error_timestamp': '2025-05-08T12:25:36.959916'}
2025-05-08 12:25:36,987 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 24.59, 'humidity': 47.01, 'timestamp': 1746681936.981791, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:36.987052'}
2025-05-08 12:25:37,861 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 30.88, 'humidity': 45.81, 'timestamp': 1746681937.8564758, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:37.861298'}
2025-05-08 12:25:37,987 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 33.41, 'humidity': 40.97, 'timestamp': 1746681937.984513, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:37.987763'}
